0.09182412,0.08744134,0.11345495,0.13840152,0.10759994,0.09968682,0.07595622,0.08213334,0.08564233,0.08549775,0.00000000,0.08663049,0.09672414,0.13099743,0.13304351,0.06954223,0.08191971,0.08204227,0.10383085,0.08789147,0.08703204,0.08630165,0.07454842,0.07078753,0.07800844,0.31277959,0.31223690,0.30924967,0.31271600,0.30844731,0.31004337,0.31097680,0.30950246,0.31145862,0.31300201,0.31171579,0.30877779,0.30888283,0.30927941,0.31037385,0.30886906,0.31243825,0.31120039,0.31299457,0.31300641,0.31006500,0.31354119,0.30963236,0.07947995,0.07668530,0.08160262,0.07645865,0.07765309,0.08151552,0.08429717,0.08527133,0.08808367,0.07982619,0.09307993,0.10549085,0.10549085,0.07833500,0.07824041,0.08758761,0.07807032,0.09972421,0.09104515,0.07978472,0.08709448,0.24418847,0.21439575,0.20736569,0.16492394,0.17579628,0.17199511,0.24535869,0.23521877,0.20995217,0.25188234,0.12874798,0.17099802,0.18956391,0.22584178,0.18077137,0.17141514,0.24210788,0.24410945,0.14922903,0.19956360,0.22495953,0.29029739,0.29840392,0.20638685,0.26859504,0.29843223,0.17783141,0.47203596,0.19876981,0.21891885,0.46137153,0.34746703,0.25901100,0.29299836,0.21208699,0.22742846,0.22364113,0.35261246,0.27520038,0.13704002,0.19949406,0.20565385,0.19870411,0.13005623,0.25711397,0.24015454,0.20728221
0.12038474,0.10516211,0.10019399,0.12385842,0.08861688,0.09720771,0.07893238,0.08484369,0.08112159,0.09271521,0.08663049,0.00000000,0.10730803,0.11085932,0.10181883,0.06851797,0.07448268,0.10676541,0.08201963,0.08077332,0.07806906,0.07329404,0.06851347,0.07177798,0.07368510,0.25530230,0.25515187,0.25587843,0.25469917,0.25629488,0.25484053,0.25562599,0.25703029,0.25578874,0.25464726,0.25463438,0.25702549,0.25549153,0.25474258,0.25475213,0.25501350,0.25567267,0.25393661,0.25462861,0.25450143,0.25488621,0.25561771,0.25447405,0.08618396,0.09093012,0.10047423,0.07870570,0.12514372,0.09487522,0.09851149,0.11587451,0.10359399,0.11130251,0.10610977,0.11073030,0.11073030,0.08252765,0.08326307,0.10361216,0.08672643,0.11213355,0.09109271,0.08830671,0.07692012,0.21520052,0.19158699,0.20116771,0.15194113,0.15603455,0.14540461,0.23463385,0.21524548,0.18896997,0.23215288,0.13129056,0.15718507,0.17083102,0.21276413,0.16303762,0.15585188,0.21069592,0.21171485,0.13644522,0.19913101,0.19654812,0.27516106,0.25286427,0.17697000,0.25335497,0.24664556,0.12960793,0.42246295,0.18189313,0.17461257,0.40661673,0.29552028,0.25555776,0.23844300,0.19604592,0.20839697,0.17944426,0.31090694,0.23561326,0.11654428,0.19719588,0.17444211,0.16706820,0.09159332,0.23655099,0.21790983,0.17415440
0.09701888,0.11089164,0.12505377,0.15047206,0.12319206,0.09569960,0.09436596,0.09767475,0.11415694,0.08594186,0.09672414,0.10730803,0.00000000,0.13541080,0.14370139,0.09934091,0.11274329,0.12272687,0.12380933,0.11330300,0.13071797,0.10732034,0.09795344,0.09950282,0.10844999,0.29894171,0.30219893,0.29263121,0.30110354,0.29459311,0.29601655,0.29761173,0.29586517,0.30175052,0.29999690,0.29751290,0.29571272,0.29541963,0.29758483,0.29772323,0.29316663,0.29827196,0.29961458,0.29335133,0.29927205,0.29548100,0.30229907,0.29406834,0.10331690,0.10855145,0.10120318,0.10826350,0.10873840,0.11052936,0.09394142,0.10799741,0.08389452,0.09708326,0.08786627,0.08562476,0.08562476,0.10774025,0.11076728,0.11040714,0.10517903,0.09834924,0.09449202,0.10450265,0.11054239,0.20805787,0.20412346,0.20286866,0.13915607,0.13940794,0.13046258,0.22374654,0.21742894,0.21137045,0.23573516,0.12733592,0.13992916,0.15225202,0.20915986,0.17019815,0.15061134,0.19781003,0.20336369,0.12776436,0.19269272,0.21661220,0.29444292,0.27333342,0.18545541,0.26415532,0.27086964,0.18222836,0.44852546,0.19613675,0.20508371,0.43251383,0.32882480,0.27253712,0.24059594,0.19738228,0.22345396,0.18172478,0.33034302,0.26373469,0.15015207,0.18224863,0.21117874,0.20965516,0.13710636,0.24836182,0.23834201,0.21171544
0.15044365,0.16078015,0.15687687,0.09297092,0.11052301,0.12559037,0.13199211,0.13230769,0.16365164,0.11038517,0.13099743,0.11085932,0.13541080,0.00000000,0.08914303,0.12478047,0.11948482,0.16159871,0.11686008,0.15088148,0.15959725,0.14258768,0.11176668,0.13382277,0.12656432,0.17713591,0.17724099,0.16618933,0.17746479,0.16771179,0.17046262,0.17518867,0.17283576,0.17700736,0.17594646,0.17428491,0.16863498,0.16849819,0.16831244,0.17251379,0.16653614,0.17646613,0.17228940,0.17299916,0.17511374,0.17033485,0.17910063,0.16646822,0.15606732,0.15270435,0.17015112,0.14998050,0.14189705,0.14298102,0.11158489,0.14643685,0.11050195,0.16190529,0.12486778,0.12906158,0.12906158,0.14522783,0.13231195,0.12924589,0.16029486,0.11626400,0.10935235,0.10592943,0.12978655,0.21273619,0.15816730,0.16543721,0.13614563,0.13882422,0.13336636,0.19323353,0.20426200,0.13776920,0.19693617,0.10958607,0.14442877,0.16192352,0.18483654,0.15158190,0.15636177,0.20521761,0.21067985,0.13166393,0.15815135,0.17285639,0.22143539,0.20854221,0.16820620,0.21110780,0.25782011,0.10157220,0.32702973,0.17566030,0.13682233,0.30328423,0.20895402,0.20853665,0.22177596,0.13654223,0.15123297,0.18741696,0.20950621,0.22527192,0.11655097,0.17361934,0.11081381,0.13527438,0.09969814,0.16943989,0.17933833,0.15684100
0.15344147,0.16247809,0.16445667,0.12537755,0.12309848,0.12191485,0.12637868,0.12345917,0.15366653,0.11074311,0.13304351,0.10181883,0.14370139,0.08914303,0.00000000,0.11962859,0.12897782,0.17562570,0.12337929,0.13869875,0.16254715,0.13782830,0.10370347,0.12555314,0.11844748,0.17900569,0.17850516,0.17017013,0.17800305,0.17731640,0.17497917,0.17967450,0.18166405,0.17596102,0.17270968,0.17753645,0.17762565,0.17672497,0.17112860,0.17347000,0.17551378,0.18207313,0.17341729,0.17626970,0.17577212,0.17044572,0.17793359,0.16979782,0.14384525,0.15688381,0.16834979,0.14418769,0.16800408,0.15892412,0.12812008,0.16561147,0.12151903,0.16038642,0.13012465,0.13430716,0.13430716,0.14586977,0.13859246,0.15861698,0.15619057,0.11278957,0.11760572,0.10898257,0.11767450,0.19954169,0.16486018,0.16665106,0.14880214,0.16211641,0.13880539,0.19128687,0.20520990,0.16221858,0.19804943,0.12634389,0.15616527,0.16341966,0.18251404,0.16766957,0.14924331,0.18852716,0.20090986,0.14073753,0.17688406,0.17149180,0.21793925,0.19403789,0.17597919,0.21144688,0.22980758,0.11229718,0.32532619,0.17287110,0.14969746,0.30056818,0.21277945,0.21486426,0.20352363,0.13354049,0.16382908,0.17103932,0.23330900,0.20246320,0.13722642,0.16673870,0.12536001,0.13579518,0.11220811,0.19592118,0.18171678,0.15857633
0.09664919,0.09295619,0.10003115,0.13591006,0.09759163,0.09662865,0.07345103,0.07639279,0.07390574,0.08704249,0.06954223,0.06851797,0.09934091,0.12478047,0.11962859,0.00000000,0.06889281,0.08472817,0.08760478,0.06677849,0.06701044,0.06680390,0.06412089,0.06264656,0.06673046,0.30617726,0.30591755,0.30478398,0.30524586,0.30495390,0.30466486,0.30509776,0.30538533,0.30543040,0.30552193,0.30493264,0.30491855,0.30455909,0.30406535,0.30447070,0.30443093,0.30568135,0.30488422,0.30559107,0.30620656,0.30498580,0.30611310,0.30443580,0.06783725,0.07628108,0.08209561,0.06250803,0.09012976,0.06843490,0.08900234,0.09460812,0.09148090,0.08879774,0.09575771,0.09769903,0.09769903,0.06284573,0.07393857,0.08166537,0.06759019,0.10070906,0.08729403,0.08140340,0.07348988,0.28056310,0.21996739,0.22363837,0.18711560,0.19111117,0.18234034,0.25248867,0.26920723,0.20779163,0.26519873,0.14795504,0.19062716,0.21089022,0.25475822,0.20491139,0.19344192,0.26221326,0.26853456,0.16537703,0.22050093,0.23505513,0.29240418,0.29049836,0.22599048,0.27548113,0.33862996,0.16665064,0.47278038,0.23550074,0.21051546,0.46042721,0.34274274,0.28775485,0.32488610,0.23418547,0.23255073,0.24249583,0.35345069,0.29954337,0.13825955,0.23614396,0.20018202,0.18929746,0.11642999,0.27647176,0.26218258,0.20218931
0.10045263,0.08514956,0.08516149,0.11609812,0.08614029,0.10602326,0.08603778,0.08506195,0.07594862,0.09745773,0.08191971,0.07448268,0.11274329,0.11948482,0.12897782,0.06889281,0.00000000,0.08906629,0.08745350,0.07544480,0.06681862,0.06842576,0.07154617,0.06518729,0.07432810,0.29682394,0.29685520,0.29576805,0.29691341,0.29563298,0.29562269,0.29634610,0.29602103,0.29728987,0.29704258,0.29610045,0.29549298,0.29568950,0.29608918,0.29612547,0.29506381,0.29597666,0.29606261,0.29572083,0.29656410,0.29577841,0.29686598,0.29553210,0.07967478,0.08576140,0.09135263,0.06887576,0.10664241,0.08733639,0.10019307,0.09074385,0.09427539,0.10369139,0.09557342,0.10582190,0.10582190,0.07004169,0.08388064,0.08782170,0.07821554,0.11476413,0.09747389,0.08728736,0.08595071,0.30407303,0.24375130,0.24364580,0.20416154,0.20856981,0.19624682,0.27782179,0.29492375,0.21257617,0.28999402,0.15141516,0.21292384,0.23169970,0.27647024,0.22377750,0.21320744,0.29269813,0.29770255,0.17723897,0.23805327,0.26021241,0.30853085,0.30003312,0.24834752,0.29661276,0.36393824,0.17473471,0.46285755,0.25188130,0.22783008,0.45129123,0.33313255,0.30366902,0.34467297,0.24754752,0.23694238,0.26653713,0.34221227,0.32553174,0.15323304,0.25100530,0.19869003,0.18280430,0.10496477,0.28990629,0.28038203,0.20896221
0.10491790,0.08794639,0.11896932,0.15193698,0.11785918,0.12222844,0.09626165,0.09751172,0.07686690,0.10157012,0.08204227,0.10676541,0.12272687,0.16159871,0.17562570,0.08472817,0.08906629,0.00000000,0.12394200,0.07751692,0.08336283,0.08605380,0.09520791,0.07750103,0.08167478,0.36617357,0.36695209,0.36156190,0.36746410,0.36233871,0.36386525,0.36486925,0.36229027,0.36677965,0.36804966,0.36606273,0.36225312,0.36267280,0.36466866,0.36563131,0.36155500,0.36538429,0.36617028,0.36516320,0.36675319,0.36317268,0.36833258,0.36337579,0.07785252,0.07285203,0.08064495,0.07996899,0.08455590,0.07794051,0.10420957,0.08433322,0.10820890,0.09102045,0.10545677,0.12611693,0.12611693,0.07868746,0.08247418,0.08976525,0.07727379,0.12397402,0.10404275,0.10369243,0.09643495,0.30369047,0.25779347,0.26044197,0.21805499,0.22557640,0.22060376,0.27518208,0.28830823,0.24666361,0.28777265,0.17334503,0.22121262,0.23265554,0.27817371,0.23933294,0.23142820,0.29155202,0.29567085,0.19296507,0.24838872,0.26635985,0.33401657,0.32754154,0.26238735,0.29265665,0.35230763,0.20771995,0.52701631,0.25097466,0.24216666,0.51644158,0.39899127,0.30409375,0.33729902,0.25275409,0.27083973,0.27239192,0.39973766,0.31819310,0.15621657,0.25397481,0.24986749,0.23309392,0.15744830,0.29121610,0.28788379,0.25175850
0.13294026,0.11156925,0.09691773,0.11404579,0.08738048,0.11810968,0.11418993,0.10524763,0.10489652,0.10271243,0.10383085,0.08201963,0.12380933,0.11686008,0.12337929,0.08760478,0.08745350,0.12394200,0.00000000,0.10445093,0.08841453,0.08596537,0.08309177,0.08613410,0.09336444,0.21973788,0.21978283,0.21801354,0.21920759,0.21914984,0.21860746,0.21819007,0.21835886,0.21884973,0.21974666,0.21840228,0.21857624,0.21862470,0.21815871,0.21832935,0.21837893,0.21960220,0.21914292,0.21914074,0.21919795,0.21882197,0.21956018,0.21763493,0.10980249,0.12358641,0.12844450,0.10425748,0.13431728,0.10979818,0.11007740,0.13427546,0.10785339,0.13427791,0.12276119,0.12414724,0.12414724,0.09322374,0.10287820,0.11745819,0.11523182,0.11351460,0.10202660,0.08939052,0.09501408,0.18343013,0.15201517,0.16540058,0.13403523,0.13488456,0.14202796,0.19949456,0.18367975,0.14503981,0.19475169,0.11891619,0.13807376,0.15176116,0.17882985,0.13494803,0.14452325,0.18692917,0.18579095,0.11970656,0.15194218,0.16328900,0.22794859,0.22330810,0.14971523,0.20711722,0.22892178,0.13836890,0.37982840,0.15316587,0.15429916,0.36564392,0.25949145,0.22158904,0.22943237,0.17264231,0.17809964,0.16275999,0.26592209,0.19562326,0.10384266,0.16740067,0.14396870,0.13191506,0.07843123,0.19973960,0.19139874,0.13603251
0.10005444,0.08441129,0.09875286,0.15931930,0.10727894,0.10750352,0.08281835,0.07818443,0.06211513,0.09973377,0.08789147,0.08077332,0.11330300,0.15088148,0.13869875,0.06677849,0.07544480,0.07751692,0.10445093,0.00000000,0.06078746,0.06092060,0.08253428,0.07217185,0.06184852,0.34142882,0.34146276,0.34089275,0.34150814,0.34066327,0.34061656,0.34101509,0.34163520,0.34134833,0.34121913,0.34137598,0.34179136,0.34123879,0.34104029,0.34098199,0.34085467,0.34225632,0.34173919,0.34153231,0.34110189,0.34014374,0.34210619,0.34032609,0.06808267,0.07069773,0.08068060,0.06594258,0.10065431,0.07487719,0.10310094,0.08845634,0.09968986,0.08602284,0.10142067,0.10878239,0.10878239,0.06584042,0.08227828,0.08929404,0.07264051,0.11887889,0.10290007,0.10106379,0.07202545,0.35310332,0.29476971,0.29560095,0.24615999,0.26005351,0.24342582,0.32990635,0.34212202,0.27661153,0.33819636,0.20158921,0.24940277,0.27731788,0.32792453,0.27614414,0.25937305,0.33293665,0.34413439,0.22482012,0.29186299,0.30611818,0.36259513,0.34583655,0.29527842,0.34914383,0.41483605,0.20289107,0.50753447,0.30456155,0.26277833,0.49642340,0.37774131,0.36271932,0.38337429,0.27783171,0.28073940,0.29613347,0.39054723,0.36655480,0.18095355,0.30412680,0.24094693,0.21799168,0.13022086,0.33521400,0.33311324,0.26263095
